chainage_m,x_m,y_m,lon,lat,elevation_m,elevation_smooth_m,dem_source
1283.9694978662844,352622.6668784248,6355345.634089292,25.42367324716496,-32.93022843942073,702.0,703.0,OpenTopoData srtm30m
1312.9111509393717,352625.317305012,6355374.454126098,25.42370619628498,-32.92996892510192,703.0,703.0,OpenTopoData srtm30m
1342.1070187396579,352641.1819227241,6355398.963565126,25.423879745732894,-32.92975006199343,703.0,703.0,OpenTopoData srtm30m
1368.4394514754306,352667.05837339937,6355403.842736596,25.424157204587036,-32.92970955599353,702.0,703.0,OpenTopoData srtm30m
1396.9563764609104,352692.5835417765,6355391.127360473,25.424428094248306,-32.92982765306571,703.0,703.0,OpenTopoData srtm30m
1426.718498807402,352708.31953349296,6355365.865482252,25.424592309918886,-32.93005756243826,704.0,704.0,OpenTopoData srtm30m
1456.7184988068825,352715.8917758507,6355336.836855939,25.42466863451316,-32.93032033608431,705.0,705.0,OpenTopoData srtm30m
1486.6705832142127,352727.1039537749,6355309.062507584,25.424784079663226,-32.930572290458954,705.0,705.0,OpenTopoData srtm30m
1516.6318048453504,352740.3767744878,6355282.2016246505,25.424921704721143,-32.93081628571995,703.0,703.0,OpenTopoData srtm30m
1546.6316963449458,352755.08799908153,6355256.056388738,25.425074824960493,-32.9310540216762,702.0,702.0,OpenTopoData srtm30m
1576.5684679944466,352768.0961028117,6355229.093459851,25.425209604730107,-32.93129890112486,702.0,702.0,OpenTopoData srtm30m
1606.2448858688037,352777.5113784394,6355200.950212656,25.42530578022914,-32.93155393928162,703.0,703.0,OpenTopoData srtm30m
1636.0087348026952,352777.76669375837,6355171.187458794,25.42530375412393,-32.931822346199425,703.0,703.0,OpenTopoData srtm30m
1666.0087348027562,352794.21014048613,6355146.0953672165,25.4254755672264,-32.9320508188806,703.0,703.0,OpenTopoData srtm30m
1696.0070906057717,352813.46129132685,6355123.088965016,25.425677736097818,-32.93226086284306,703.0,703.0,OpenTopoData srtm30m
1725.9886812097811,352831.206764483,6355098.9229980875,25.425863621022977,-32.93248115952987,703.0,703.0,OpenTopoData srtm30m
1755.9873447067894,352848.74511406437,6355074.585247461,25.42604726471752,-32.93270297704496,704.0,704.0,OpenTopoData srtm30m
1785.9794894019637,352866.1549250033,6355050.163387857,25.426229521460236,-32.9329255354137,704.0,704.0,OpenTopoData srtm30m
1815.9620582333575,352883.15317820467,6355025.464929974,25.426407334261967,-32.93315053221557,703.0,703.0,OpenTopoData srtm30m
1845.840823013738,352900.6463476181,6355001.242427859,25.426590515964037,-32.93337130370423,701.0,701.0,OpenTopoData srtm30m
1875.840823013632,352911.6842260859,6354973.346814604,25.426704087131803,-32.933624326452254,701.0,701.0,OpenTopoData srtm30m
1905.712210904851,352912.91984587867,6354943.500993149,25.42671253388207,-32.9338936144542,702.0,702.0,OpenTopoData srtm30m
1935.7122100391093,352913.40895441355,6354913.5049813995,25.426712974342408,-32.934164156205085,703.0,702.0,OpenTopoData srtm30m
1965.7031700003913,352913.5648321562,6354883.514426528,25.42670985244741,-32.93443460387053,702.0,702.0,OpenTopoData srtm30m
1995.703170000302,352912.1209675508,6354853.549192422,25.42668962864852,-32.93470460779786,700.0,700.0,OpenTopoData srtm30m
2025.613118143904,352906.6036671387,6354824.152519241,25.426625938489387,-32.93496893644414,700.0,700.0,OpenTopoData srtm30m
2055.299635632545,352893.58485481434,6354797.4729419155,25.42648246841894,-32.93520775460653,700.0,700.0,OpenTopoData srtm30m
2085.116984462378,352881.7055837587,6354770.124135535,25.42635107577625,-32.935452760527575,701.0,700.0,OpenTopoData srtm30m
2112.9129569218644,352887.9184773279,6354743.031405173,25.426413183212425,-32.9356978940153,700.0,700.0,OpenTopoData srtm30m
2142.193725438268,352907.62260564254,6354721.372440926,25.426620421186378,-32.935895847730926,699.0,699.0,OpenTopoData srtm30m
2172.118374100715,352930.1622041205,6354701.688663391,25.426858295344992,-32.93607637252701,698.0,699.0,OpenTopoData srtm30m
2202.1183741007962,352951.53780957643,6354680.639114907,25.427083505746474,-32.936269055432504,699.0,699.0,OpenTopoData srtm30m
2232.118374100224,352972.9134150324,6354659.589566424,25.427308717124628,-32.93646173795561,699.0,699.0,OpenTopoData srtm30m
2262.1136454117363,352989.8287078573,6354634.818834305,25.427485640782088,-32.9366873739295,700.0,700.0,OpenTopoData srtm30m
2292.113645411658,353006.7064984246,6354610.016814517,25.427662159313357,-32.936913286747924,701.0,701.0,OpenTopoData srtm30m
2322.1102121510717,353024.40273077687,6354585.796216327,25.42784752327399,-32.937134066752485,702.0,702.0,OpenTopoData srtm30m
2352.1084106232634,353042.4197873833,6354561.811271407,25.428036356392557,-32.93735276476759,702.0,702.0,OpenTopoData srtm30m
2382.108410623425,353060.8826749407,6354538.165515275,25.428230011929465,-32.93756846400898,702.0,702.0,OpenTopoData srtm30m
2412.0515762656864,353081.3366121607,6354516.297053489,25.428445242768692,-32.93776840481809,701.0,701.0,OpenTopoData srtm30m
2441.921004519558,353103.2324388557,6354495.980668044,25.42867614069136,-32.937954544032635,700.0,700.0,OpenTopoData srtm30m
2471.9210045196146,353130.35294291703,6354483.155760268,25.428964103429674,-32.93807383427157,700.0,700.0,OpenTopoData srtm30m
2501.297851091731,353158.9382393961,6354476.382287028,25.42926869530496,-32.93813875461069,701.0,701.0,OpenTopoData srtm30m
2531.2978510917274,353188.92165144096,6354475.384789085,25.4295891588972,-32.938151779786544,701.0,701.0,OpenTopoData srtm30m
2561.0224417043887,353218.0554047959,6354469.487696365,25.429899756068334,-32.93820886994538,701.0,701.0,OpenTopoData srtm30m
2591.0224417044265,353246.6239761401,6354460.331456343,25.430203790659018,-32.93829527136542,700.0,700.0,OpenTopoData srtm30m
2620.9042174887522,353272.9622980602,6354446.217161374,25.43048318710106,-32.93842607958916,700.0,700.0,OpenTopoData srtm30m
2650.9042174890014,353298.7664196306,6354430.915288613,25.430756682804905,-32.93856752393292,699.0,699.0,OpenTopoData srtm30m
2680.661669522662,353323.02412399853,6354413.67957771,25.431013334934867,-32.93872619758479,698.0,698.0,OpenTopoData srtm30m
2710.661669523028,353343.62608734693,6354391.872259988,25.431230167583507,-32.93892560237059,698.0,698.0,OpenTopoData srtm30m
2740.61609315126,353365.7213772926,6354371.64688837,25.431463221910583,-32.93911094277048,699.0,698.0,OpenTopoData srtm30m
2770.3973492428668,353387.62000828027,6354351.4634006815,25.431694180911013,-32.93929587868929,698.0,698.0,OpenTopoData srtm30m
2800.3973492425575,353402.1562633866,6354325.220358033,25.43184544668083,-32.939534465461776,697.0,697.0,OpenTopoData srtm30m
2826.705435755516,353400.04650620616,6354298.997003163,25.43181871155283,-32.93977064025096,697.0,697.0,OpenTopoData srtm30m
2856.7054357554152,353385.4482148562,6354272.788418889,25.431658431607794,-32.940005005371056,696.0,696.0,OpenTopoData srtm30m
2885.8850922044758,353380.3707598424,6354244.053913481,25.4315995606186,-32.94026342489966,695.0,696.0,OpenTopoData srtm30m
2915.8778087022706,353379.88266627264,6354214.065168799,25.431589566495685,-32.94053377009576,696.0,696.0,OpenTopoData srtm30m
2945.877808702165,353376.8970651295,6354184.214102054,25.431552886691374,-32.94080253851896,696.0,696.0,OpenTopoData srtm30m
2975.59264067435,353377.722752015,6354154.51074399,25.43155698690574,-32.94107048671775,696.0,696.0,OpenTopoData srtm30m
3005.592640674435,353383.00971864327,6354124.980285411,25.431608822354097,-32.94133747481675,695.0,695.0,OpenTopoData srtm30m
3034.7182556361304,353400.2202334039,6354101.483485021,25.431789126228637,-32.9415516576451,695.0,695.0,OpenTopoData srtm30m
3064.7182556361745,353420.88266823726,6354079.73345544,25.432006623095454,-32.94175055280177,696.0,696.0,OpenTopoData srtm30m
3094.038290028532,353446.7282699046,6354065.888987548,25.432280806913393,-32.94187885815531,696.0,696.0,OpenTopoData srtm30m
3124.0382900283244,353474.9133830816,6354055.612830913,25.432580577646213,-32.94197530109982,696.0,696.0,OpenTopoData srtm30m
3153.8961795141627,353503.58883081714,6354047.293440207,25.4328859039159,-32.942054164811516,695.0,695.0,OpenTopoData srtm30m
3183.8961795141227,353533.28925505205,6354043.064397731,25.433202842300606,-32.942096282273724,694.0,694.0,OpenTopoData srtm30m
3213.8961795140826,353562.98967928695,6354038.835355255,25.43351978101905,-32.942138398940344,693.0,693.0,OpenTopoData srtm30m
3243.2600611557536,353591.76077452267,6354044.705757626,25.433828387768376,-32.94208932270675,693.0,693.0,OpenTopoData srtm30m
3273.260061155545,353620.1906981419,6354054.28382857,25.434133935172795,-32.94200676761581,695.0,695.0,OpenTopoData srtm30m
3303.246213863395,353648.72826936695,6354063.491237694,25.434440574289734,-32.94192756847432,696.0,696.0,OpenTopoData srtm30m
3333.246213863386,353677.86604274134,6354070.631977347,25.434753302934695,-32.94186708431742,696.0,696.0,OpenTopoData srtm30m
3361.7054525297553,353706.28364407294,6354072.170873064,25.435057439833592,-32.94185701520148,696.0,696.0,OpenTopoData srtm30m
3391.7054525294993,353732.6677481657,6354057.892250889,25.435337318352506,-32.941989300930466,695.0,695.0,OpenTopoData srtm30m
3421.6906001917096,353758.6465045344,6354042.918497256,25.435612752599667,-32.94212779983443,693.0,693.0,OpenTopoData srtm30m
3451.6906001916495,353784.06754017493,6354026.988307459,25.435882071660888,-32.94227484774981,693.0,693.0,OpenTopoData srtm30m
3481.622029018618,353808.0402595758,6354009.066277548,25.436135587268932,-32.94243966182316,693.0,693.0,OpenTopoData srtm30m
3511.622029018471,353831.03162555565,6353989.794612068,25.43637839508201,-32.942616513838004,692.0,692.0,OpenTopoData srtm30m
3541.598814425617,353855.2305463598,6353972.10224379,25.436634368035307,-32.94277928634438,692.0,692.0,OpenTopoData srtm30m
