dam_idx,water_start_idx,crest_elevation_m,ponded_length_m,mean_centreline_depth_m,max_centreline_depth_m,upstream_bed_rise_m,dam_chainage_m,lon,lat,bed_elevation_m
435,429,644.5,179.7347536915022,2.5004265747210312,3.5,0.0,12949.0292623729,25.473406014035287,-32.9618375193315,643.0
144,138,689.5,179.69437802490665,0.9167747208367547,1.5,1.0,4259.642670409864,25.442121253165354,-32.93999949959279,688.0
222,216,679.5,179.67611068327642,1.7495631972366148,2.5,1.0,6591.38872801718,25.452106871018866,-32.94179993918041,678.0
327,321,662.5,179.6549923752773,0.7504249919653985,1.5,1.0,9716.758330378432,25.450449525761137,-32.963332396365345,661.0
471,465,634.5,179.53780290124996,0.9168065508376518,1.5,1.0,14026.999640018737,25.47594387696936,-32.968917776069404,633.0
192,186,685.5,179.47199377694233,1.0824239279847039,1.5,1.0,5695.26918159712,25.44995402040332,-32.935250107581155,684.0
58,52,704.5,179.37528576042132,1.8332394765704465,2.5,0.0,1696.0070906057717,25.425677736097818,-32.93226086284306,703.0
276,270,671.5,179.20572966587588,0.9148175255150994,1.5,1.0,8193.188938987609,25.452235563442585,-32.95086553915526,670.0
88,82,701.5,178.97086543874002,0.9169569009466075,1.5,1.0,2591.0224417044265,25.430203790659018,-32.93829527136542,700.0
45,39,704.5,178.42054118791543,0.9131750208038564,1.5,1.0,1312.9111509393717,25.42370619628498,-32.92996892510192,703.0
103,97,696.5,178.01281988071514,0.7478788605860291,1.5,1.0,3034.7182556361304,25.431789126228637,-32.9415516576451,695.0
211,205,682.5,177.7344343917066,1.7480121164230125,2.5,1.0,6261.755422924311,25.452417212363052,-32.93885183472788,681.0
168,162,688.5,177.73045541857118,2.0842706423717545,2.5,1.0,4976.437733081287,25.442625572999408,-32.93391863646335,687.0
14,8,708.5,177.44319435627818,1.8381363834084046,2.5,0.0,406.97320725196204,25.421658768339487,-32.929243123982296,707.0
74,68,700.5,176.4152041004129,0.7526144679416802,1.5,1.0,2172.118374100715,25.426858295344992,-32.93607637252701,699.0
322,316,663.5,176.00233653364376,1.0113185533539195,1.5,0.0,9567.103338002951,25.45170740507984,-32.96252369941265,662.0
101,95,697.5,175.1952914317926,1.264216913734863,1.5,1.0,2975.59264067435,25.43155698690574,-32.94107048671775,696.0
6,0,711.5,170.81525042912574,1.2133115991343988,2.0,-0.5,170.81525042912574,25.420230927588033,-32.927501792891846,710.0
13,8,708.5,149.9999999998122,1.9000000000009443,2.5,0.0,379.53001289549604,25.421516636124,-32.92902660361523,707.0
250,245,677.5,149.9975848874401,2.2999967797973357,2.5,0.0,7418.690639927378,25.453503400894824,-32.94407128507065,676.0
423,418,643.5,149.95719031358203,1.1999161811355938,1.5,1.0,12589.900398825293,25.469987944026517,-32.96058819239828,642.0
157,152,689.5,149.93205162766208,1.3999546805537746,1.5,1.0,4649.349896925874,25.443135466769746,-32.93660961939124,688.0
284,279,670.5,149.92933054855712,0.8000584929784575,1.5,1.0,8433.063640932942,25.451487924839444,-32.95292517919421,669.0
264,259,672.5,149.92927671576672,0.7998198889936279,1.5,1.0,7834.290681911149,25.453069844759746,-32.94771990040202,671.0
443,438,640.5,149.89485031834556,1.8001113998449985,2.5,1.0,13188.90489659523,25.47586911066613,-32.96240604756826,639.0
185,180,687.5,149.88690058295924,1.7005281955360287,2.5,0.0,5485.797187820232,25.447806615248943,-32.934932729126785,686.0
275,270,671.5,149.8680523272833,0.8002641276825461,1.5,1.0,8163.851261649016,25.452321531559495,-32.95061109052389,670.0
121,116,693.5,149.85496092605172,0.9999736520981043,1.5,1.0,3571.5455611177613,25.43690253709583,-32.94292694722738,692.0
370,365,653.5,149.8172956669241,1.5,1.5,0.0,11002.681709565086,25.45711938424825,-32.96261537089536,652.0
290,285,668.5,149.8132300514153,0.8003728400132821,1.5,1.0,8612.876870983859,25.450952526739574,-32.95447529120899,667.0
288,283,669.5,149.80114826371937,1.1996847520952671,1.5,1.0,8552.87722021918,25.451203583303016,-32.95397732899869,668.0
143,138,689.5,149.77378647717887,0.8002627078296461,1.5,1.0,4229.722078862136,25.442023113086705,-32.94025632330125,688.0
67,62,703.5,149.74111176703377,1.8000892234285946,2.5,1.0,1965.7031700003913,25.42670985244741,-32.93443460387053,702.0
434,429,643.5,149.7383000860118,1.600674958220452,2.5,1.0,12919.03280876741,25.4730930230461,-32.96177787522474,642.0
470,465,634.5,149.66862974667856,0.8004193951248931,1.5,1.0,13997.130466864166,25.475978182378412,-32.96864996760092,633.0
326,321,662.5,149.6549923749917,0.6001643833189082,1.5,1.0,9686.758330378147,25.450724655830303,-32.96319311322046,661.0
44,39,704.5,149.47888811482812,0.7995557319751238,1.5,1.0,1283.9694978662844,25.42367324716496,-32.93022843942073,703.0
191,186,685.5,149.4719937769496,0.9986136980954194,1.5,1.0,5665.2691815971275,25.449634958331877,-32.93527844993506,684.0
457,452,639.5,149.4426927527711,1.199523645977262,1.5,1.0,13607.838902849295,25.47764756345318,-32.96546251300897,638.0
57,52,704.5,149.37692995740576,1.9001617006958278,2.5,0.0,1666.0087348027562,25.4254755672264,-32.9320508188806,703.0
102,97,696.5,148.88720491901995,0.6007474081349102,1.5,1.0,3005.592640674435,25.431608822354097,-32.94133747481675,695.0
239,234,678.5,148.30098825807727,2.095418170216203,2.5,0.0,7097.539083923854,25.45658058827155,-32.942961288506,677.0
346,341,661.5,148.21447807875302,0.8009463260842199,1.5,1.0,10283.170363372712,25.45110648673478,-32.966543249437706,660.0
210,205,682.5,147.73942284275472,1.7983651376630239,2.5,1.0,6231.760411375359,25.452448550418016,-32.938582629414235,681.0
167,162,688.5,147.73045541841384,2.2029199704442908,2.5,1.0,4946.437733081129,25.442355274891298,-32.93406436994028,687.0
73,68,700.5,146.4905554379659,0.5999408065211512,1.5,1.0,2142.193725438268,25.426620421186378,-32.935895847730926,699.0
96,91,698.5,146.04376623285407,0.7828473106270205,1.5,1.0,2826.705435755516,25.43181871155283,-32.93977064025096,697.0
321,316,663.5,146.00233653384748,0.9109061644338,1.5,0.0,9537.103338003155,25.451961986659533,-32.96235897459226,662.0
100,95,697.5,145.48045945960757,1.2160574920759217,1.5,1.0,2945.877808702165,25.431552886691374,-32.94080253851896,696.0
5,0,711.5,142.9415019780277,1.1574070489583157,2.0,-0.5,142.9415019780277,25.420145110796703,-32.92726107001358,710.0
12,8,708.5,120.00000000013296,2.0,2.5,0.0,349.5300128958168,25.42131961033964,-32.92881309862253,707.0
249,245,676.5,119.99758488742918,1.3749974842062307,1.5,1.0,7388.690639927367,25.45381037579963,-32.94399256008393,675.0
414,410,649.5,119.96802337279587,2.000133262235434,2.5,0.0,12320.208196201389,25.46802352563949,-32.95882995541713,648.0
360,356,655.5,119.96698721831672,1.5,1.5,0.0,10703.033284414138,25.454783733358624,-32.9644343678116,654.0
354,350,659.5,119.9645892953813,1.8751106911153153,2.5,1.0,10523.067272071637,25.453351972316508,-32.9655178891925,658.0
422,418,643.5,119.95719031366207,1.1248684533389646,1.5,1.0,12559.900398825373,25.469804260892495,-32.96036634554897,642.0
263,259,672.5,119.95499522814498,0.6248593073236203,1.5,1.0,7804.316400423527,25.453139393135515,-32.94745602560789,671.0
310,306,665.5,119.95267114942544,1.1248934263930506,1.5,1.0,9211.382581575583,25.451321917035774,-32.95969009893662,664.0
221,217,678.5,119.94329135346652,0.8749616546026342,1.5,1.0,6561.655908687499,25.452065718457288,-32.94153405945955,677.0
156,152,689.5,119.94244778069879,1.3749400210028795,1.5,1.0,4619.360293078911,25.443042915514734,-32.93686856356841,688.0
283,279,670.5,119.9417615710754,0.6250606944879546,1.5,1.0,8403.07607195546,25.45157567111426,-32.95266506336224,669.0
287,283,669.5,119.94073871764522,1.1249183600316268,1.5,1.0,8523.016810673105,25.45126688501253,-32.953713385969074,668.0
120,116,693.5,119.90821423390753,0.8750934470538894,1.5,1.0,3541.598814425617,25.436634368035307,-32.94277928634438,692.0
184,180,688.5,119.88690058250722,2.8758254612446725,3.5,-1.0,5455.7971878197795,25.44753974981289,-32.93478256012448,687.0
273,269,672.5,119.8680523279063,1.3748624032117585,1.5,1.0,8103.851261649636,25.452371348688736,-32.950071635866216,671.0
274,270,671.5,119.86805232759525,0.6251375967872687,1.5,1.0,8133.851261649328,25.452346440216765,-32.950341363205396,670.0
305,301,668.5,119.83651673386703,1.5,1.5,0.0,9061.429910425706,25.450977328224386,-32.95837071756109,667.0
369,365,653.5,119.81729566693502,1.5,1.5,0.0,10972.681709565097,25.45684983747403,-32.962762206148994,652.0
289,285,668.5,119.81323005188096,0.6251933978916794,1.5,1.0,8582.876870984324,25.451076953031986,-32.95422591343112,667.0
142,138,689.5,119.80221911007084,0.6252056550692725,1.5,1.0,4199.750511495028,25.44190824139819,-32.94050865768272,688.0
456,452,639.5,119.79197351013318,1.1251502155117723,1.5,1.0,13578.188183606657,25.477783353464915,-32.96522085761479,638.0
66,62,703.5,119.75015180575178,1.875245402764869,2.5,1.0,1935.7122100391093,25.426712974342408,-32.934164156205085,702.0
95,91,698.5,119.73567971989542,0.6252759414314576,1.5,1.0,2800.3973492425575,25.43184544668083,-32.939534465461776,697.0
43,39,704.5,119.70163037074121,0.6253115764047649,1.5,1.0,1254.1922401221975,25.42375653237451,-32.93048762468502,703.0
312,308,664.5,119.68996784233968,0.8747372861500128,1.5,1.0,9271.114913738282,25.45161336502028,-32.960167621534104,663.0
469,465,634.5,119.66862974668584,0.6250399478071273,1.5,1.0,13967.130466864173,25.476108790574035,-32.96840283715293,633.0
94,90,699.5,119.49313175386533,1.3754846759939485,1.5,1.0,2770.3973492428668,25.431694180911013,-32.93929587868929,698.0
190,186,685.5,119.47199377701054,0.8727131536951865,1.5,1.0,5635.269181597188,25.449315896090464,-32.935306791467774,684.0
56,52,704.5,119.37692995734483,2.0007242719161527,2.5,0.0,1636.0087348026952,25.42530375412393,-32.931822346199425,703.0
193,189,684.5,119.21953010106063,0.6245213200267572,1.5,1.0,5724.959928119428,25.4502715405819,-32.935250061219435,683.0
238,234,677.5,118.3012178819763,1.1196150740811288,1.5,1.0,7067.539313547753,25.45639605229069,-32.942739970353735,676.0
345,341,661.5,118.21447807895493,0.6235432654935754,1.5,1.0,10253.170363372914,25.45080350591914,-32.96663248316495,660.0
29,25,706.5,118.08634192919453,1.3729743020657672,1.5,1.0,847.0301908486699,25.421822592207842,-32.93227387355991,705.0
72,68,701.5,117.20978692156245,1.5,1.5,0.0,2112.9129569218644,25.426413183212425,-32.9356978940153,700.0
99,95,697.5,115.48045945971307,1.142293711800488,1.5,1.0,2915.8778087022706,25.431589566495685,-32.94053377009576,696.0
4,0,712.5,112.94150197817586,2.1992181758338787,3.0,-1.5,112.94150197817586,25.4198871138161,-32.92710028674087,711.0
179,176,690.5,89.99999999999181,1.0,1.5,1.0,5305.922622483765,25.446040505948595,-32.934326826428844,689.0
183,180,687.5,89.99999999981355,2.1666666666676235,2.5,0.0,5425.910287237086,25.447268962688465,-32.9346393807796,686.0
11,8,707.5,89.99999999976387,1.0,1.5,1.0,319.5300128954477,25.42112258549368,-32.92859959334067,706.0
262,259,673.5,89.99999999975626,1.5,1.5,0.0,7774.361405195138,25.453200240537424,-32.947190804054785,672.0
413,410,649.5,89.99999778709571,2.1666666707626976,2.5,0.0,12290.240170615689,25.46775728864736,-32.95867941980073,648.0
421,418,643.5,89.99959381403823,1.0000007841317933,1.5,1.0,12529.94280232575,25.469604319172298,-32.96015521438084,642.0
353,350,659.5,89.99852443040618,2.0000081977427633,2.5,1.0,10493.101207206662,25.4531190883273,-32.96570359895464,658.0
248,245,676.5,89.99758488741827,1.3333288607814402,1.5,1.0,7358.690639927356,25.454117350188586,-32.943913834325585,675.0
272,269,672.5,89.99562363530822,1.3333252285601545,1.5,1.0,8073.978832957038,25.45243426093534,-32.949807516303885,671.0
131,128,692.5,89.99089288643518,1.9999493998053737,2.5,1.0,3870.476143449389,25.43964038789737,-32.94269808112506,691.0
219,216,679.5,89.96915636954054,1.3332761959170438,1.5,1.0,6501.681773703444,25.4521068118186,-32.940994897964394,678.0
220,217,678.5,89.96915636875747,0.6667238040800554,1.5,1.0,6531.6817737027895,25.45207142556079,-32.941263791539306,677.0
359,356,655.5,89.96698721834764,1.5,1.5,0.0,10673.033284414169,25.45454380547479,-32.964614050987876,654.0
166,163,687.5,89.95491929398759,1.5,1.5,0.0,4918.662196956238,25.44243840796292,-32.93430484256137,686.0
309,306,665.5,89.95267114951639,0.9997921140654858,1.5,1.0,9181.382581575674,25.451226737939557,-32.95943172855358,664.0
394,391,648.5,89.94826163757898,1.3334988575529698,1.5,1.0,11722.04890752449,25.462773653259973,-32.95840167199165,647.0
189,186,685.5,89.94321019818926,0.6667718993685863,1.5,1.0,5605.740398018367,25.4490002072466,-32.93530011197262,684.0
188,185,686.5,89.94321019801555,1.3332281006320572,1.5,1.0,5575.740398018247,25.448690752839052,-32.93522871661738,685.0
155,152,689.5,89.9424477813127,1.3332266869499858,1.5,1.0,4589.360293079525,25.442943031234055,-32.937125661621025,688.0
286,283,669.5,89.94073871813089,0.9998087672125868,1.5,1.0,8493.016810673591,25.4513164575977,-32.95344609028078,668.0
119,116,693.5,89.93142882676148,0.6667937471428554,1.5,1.0,3511.622029018471,25.43637839508201,-32.942616513838004,692.0
442,439,639.5,89.89485031839831,1.000419692555304,1.5,1.0,13158.904896595299,25.475583015211,-32.96228346519088,638.0
304,301,668.5,89.83671791946108,1.5,1.5,0.0,9031.4301116113,25.450902369138962,-32.9581076602563,667.0
368,365,653.5,89.83275934201629,1.5,1.5,0.0,10942.697173240178,25.456583728166056,-32.96291318245543,652.0
141,138,690.5,89.80238846521297,1.5,1.5,0.0,4169.75068085017,25.441773354816636,-32.94075412914283,689.0
455,452,639.5,89.79197351101175,0.9999108083064233,1.5,1.0,13548.188183607535,25.477819075706098,-32.96495199339754,638.0
382,379,652.5,89.77894500583352,1.3330140602039717,1.5,1.0,11362.263519325978,25.460333808818305,-32.960850691662344,651.0
453,450,640.5,89.75077807162234,0.9999999999990272,1.5,1.0,13488.396210096398,25.477832052890932,-32.96441329170502,639.0
65,62,703.5,89.75015267149342,2.000675403973726,2.5,1.0,1905.712210904851,25.42671253388207,-32.9338936144542,702.0
468,465,635.5,89.74191131133375,1.5,1.5,0.0,13937.203748428821,25.476218986633594,-32.9681494423534,634.0
419,416,644.5,89.73473864570224,1.0014749807516907,1.5,1.0,12469.942934847053,25.469186726622702,-32.95974433796373,643.0
311,308,664.5,89.71771254779742,0.6658539658615463,1.5,1.0,9241.14265844374,25.451444921483663,-32.959937635872166,663.0
93,90,699.5,89.71187566225854,1.334149872500216,1.5,1.0,2740.61609315126,25.431463221910583,-32.93911094277048,698.0
55,52,704.5,89.61308102345333,2.1670334916933935,2.5,0.0,1606.2448858688037,25.42530578022914,-32.93155393928162,703.0
71,68,701.5,89.41381446207583,1.5,1.5,0.0,2085.116984462378,25.42635107577625,-32.935452760527575,700.0
237,234,677.5,88.30121788198176,0.9903807548805028,1.5,1.0,7037.539313547759,25.45621329402842,-32.94251760364613,676.0
28,25,706.5,88.08634192918544,1.3297125335036024,1.5,1.0,817.0301908486608,25.421502040839204,-32.93228481018396,705.0
98,95,697.5,85.48774296191823,1.0167952143582797,1.5,1.0,2885.8850922044758,25.4315995606186,-32.94026342489966,696.0
3,0,712.5,82.94150197832404,2.4521258851781673,3.0,-1.5,82.94150197832404,25.41962911777958,-32.92693950295961,711.0
